uncultured Prevotellaceae bacterium RUG558	PRJEB21624	SAMEA104667088	370804	[GCA_900320125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/125/GCA_900320125.1_Rumen_uncultured_genome_RUG558)	[GCA_900320125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/125/GCA_900320125.1_Rumen_uncultured_genome_RUG558/GCA_900320125.1_Rumen_uncultured_genome_RUG558_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG568	PRJEB21624	SAMEA104666408	194843	[GCA_900320185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/185/GCA_900320185.1_Rumen_uncultured_genome_RUG568)	[GCA_900320185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/185/GCA_900320185.1_Rumen_uncultured_genome_RUG568/GCA_900320185.1_Rumen_uncultured_genome_RUG568_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG567	PRJEB21624	SAMEA104666641	172733	[GCA_900320195.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/195/GCA_900320195.1_Rumen_uncultured_genome_RUG567)	[GCA_900320195.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/195/GCA_900320195.1_Rumen_uncultured_genome_RUG567/GCA_900320195.1_Rumen_uncultured_genome_RUG567_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG573	PRJEB21624	SAMEA104666642	172733	[GCA_900320235.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/235/GCA_900320235.1_Rumen_uncultured_genome_RUG573)	[GCA_900320235.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/235/GCA_900320235.1_Rumen_uncultured_genome_RUG573/GCA_900320235.1_Rumen_uncultured_genome_RUG573_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG571	PRJEB21624	SAMEA104667091	370804	[GCA_900320255.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/255/GCA_900320255.1_Rumen_uncultured_genome_RUG571)	[GCA_900320255.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/255/GCA_900320255.1_Rumen_uncultured_genome_RUG571/GCA_900320255.1_Rumen_uncultured_genome_RUG571_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG588	PRJEB21624	SAMEA104666852	297314	[GCA_900320335.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/335/GCA_900320335.1_Rumen_uncultured_genome_RUG588)	[GCA_900320335.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/335/GCA_900320335.1_Rumen_uncultured_genome_RUG588/GCA_900320335.1_Rumen_uncultured_genome_RUG588_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG586	PRJEB21624	SAMEA104667094	370804	[GCA_900320375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/375/GCA_900320375.1_Rumen_uncultured_genome_RUG586)	[GCA_900320375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/375/GCA_900320375.1_Rumen_uncultured_genome_RUG586/GCA_900320375.1_Rumen_uncultured_genome_RUG586_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG583	PRJEB21624	SAMEA104666410	194843	[GCA_900320385.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/385/GCA_900320385.1_Rumen_uncultured_genome_RUG583)	[GCA_900320385.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/385/GCA_900320385.1_Rumen_uncultured_genome_RUG583/GCA_900320385.1_Rumen_uncultured_genome_RUG583_genomic.fna.gz)		
uncultured proteobacterium RUG585	PRJEB21624	SAMEA104667133	153809	[GCA_900320405.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/405/GCA_900320405.1_Rumen_uncultured_genome_RUG585)	[GCA_900320405.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/405/GCA_900320405.1_Rumen_uncultured_genome_RUG585/GCA_900320405.1_Rumen_uncultured_genome_RUG585_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG581	PRJEB21624	SAMEA104666645	172733	[GCA_900320415.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/415/GCA_900320415.1_Rumen_uncultured_genome_RUG581)	[GCA_900320415.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/415/GCA_900320415.1_Rumen_uncultured_genome_RUG581/GCA_900320415.1_Rumen_uncultured_genome_RUG581_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG591	PRJEB21624	SAMEA104666646	172733	[GCA_900320425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/425/GCA_900320425.1_Rumen_uncultured_genome_RUG591)	[GCA_900320425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/425/GCA_900320425.1_Rumen_uncultured_genome_RUG591/GCA_900320425.1_Rumen_uncultured_genome_RUG591_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG599	PRJEB21624	SAMEA104667096	370804	[GCA_900320445.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/445/GCA_900320445.1_Rumen_uncultured_genome_RUG599)	[GCA_900320445.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/445/GCA_900320445.1_Rumen_uncultured_genome_RUG599/GCA_900320445.1_Rumen_uncultured_genome_RUG599_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG597	PRJEB21624	SAMEA104666772	331630	[GCA_900320455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/455/GCA_900320455.1_Rumen_uncultured_genome_RUG597)	[GCA_900320455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/455/GCA_900320455.1_Rumen_uncultured_genome_RUG597/GCA_900320455.1_Rumen_uncultured_genome_RUG597_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG592	PRJEB21624	SAMEA104666647	172733	[GCA_900320535.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/535/GCA_900320535.1_Rumen_uncultured_genome_RUG592)	[GCA_900320535.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/535/GCA_900320535.1_Rumen_uncultured_genome_RUG592/GCA_900320535.1_Rumen_uncultured_genome_RUG592_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG609	PRJEB21624	SAMEA104666654	172733	[GCA_900320575.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/575/GCA_900320575.1_Rumen_uncultured_genome_RUG609)	[GCA_900320575.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/575/GCA_900320575.1_Rumen_uncultured_genome_RUG609/GCA_900320575.1_Rumen_uncultured_genome_RUG609_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG612	PRJEB21624	SAMEA104666656	172733	[GCA_900320605.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/605/GCA_900320605.1_Rumen_uncultured_genome_RUG612)	[GCA_900320605.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/605/GCA_900320605.1_Rumen_uncultured_genome_RUG612/GCA_900320605.1_Rumen_uncultured_genome_RUG612_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG616	PRJEB21624	SAMEA104666657	172733	[GCA_900320655.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/655/GCA_900320655.1_Rumen_uncultured_genome_RUG616)	[GCA_900320655.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/655/GCA_900320655.1_Rumen_uncultured_genome_RUG616/GCA_900320655.1_Rumen_uncultured_genome_RUG616_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG615	PRJEB21624	SAMEA104666415	194843	[GCA_900320665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/665/GCA_900320665.1_Rumen_uncultured_genome_RUG615)	[GCA_900320665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/665/GCA_900320665.1_Rumen_uncultured_genome_RUG615/GCA_900320665.1_Rumen_uncultured_genome_RUG615_genomic.fna.gz)		
uncultured bacterium RUG621	PRJEB21624	SAMEA104666319	77133	[GCA_900320675.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/675/GCA_900320675.1_Rumen_uncultured_genome_RUG621)	[GCA_900320675.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/675/GCA_900320675.1_Rumen_uncultured_genome_RUG621/GCA_900320675.1_Rumen_uncultured_genome_RUG621_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG630	PRJEB21624	SAMEA104666661	172733	[GCA_900320735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/735/GCA_900320735.1_Rumen_uncultured_genome_RUG630)	[GCA_900320735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/735/GCA_900320735.1_Rumen_uncultured_genome_RUG630/GCA_900320735.1_Rumen_uncultured_genome_RUG630_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG610	PRJEB21624	SAMEA104666773	331630	[GCA_900320745.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/745/GCA_900320745.1_Rumen_uncultured_genome_RUG610)	[GCA_900320745.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/745/GCA_900320745.1_Rumen_uncultured_genome_RUG610/GCA_900320745.1_Rumen_uncultured_genome_RUG610_genomic.fna.gz)		
uncultured Veillonellaceae bacterium RUG628	PRJEB21624	SAMEA104667200	194923	[GCA_900320775.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/775/GCA_900320775.1_Rumen_uncultured_genome_RUG628)	[GCA_900320775.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/775/GCA_900320775.1_Rumen_uncultured_genome_RUG628/GCA_900320775.1_Rumen_uncultured_genome_RUG628_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG638	PRJEB21624	SAMEA104666857	297314	[GCA_900320825.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/825/GCA_900320825.1_Rumen_uncultured_genome_RUG638)	[GCA_900320825.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/825/GCA_900320825.1_Rumen_uncultured_genome_RUG638/GCA_900320825.1_Rumen_uncultured_genome_RUG638_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG634	PRJEB21624	SAMEA104666421	194843	[GCA_900320875.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/875/GCA_900320875.1_Rumen_uncultured_genome_RUG634)	[GCA_900320875.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/875/GCA_900320875.1_Rumen_uncultured_genome_RUG634/GCA_900320875.1_Rumen_uncultured_genome_RUG634_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG633	PRJEB21624	SAMEA104666662	172733	[GCA_900320925.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/925/GCA_900320925.1_Rumen_uncultured_genome_RUG633)	[GCA_900320925.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/925/GCA_900320925.1_Rumen_uncultured_genome_RUG633/GCA_900320925.1_Rumen_uncultured_genome_RUG633_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG649	PRJEB21624	SAMEA104666424	194843	[GCA_900320975.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/975/GCA_900320975.1_Rumen_uncultured_genome_RUG649)	[GCA_900320975.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/320/975/GCA_900320975.1_Rumen_uncultured_genome_RUG649/GCA_900320975.1_Rumen_uncultured_genome_RUG649_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG644	PRJEB21624	SAMEA104666422	194843	[GCA_900321005.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/005/GCA_900321005.1_Rumen_uncultured_genome_RUG644)	[GCA_900321005.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/005/GCA_900321005.1_Rumen_uncultured_genome_RUG644/GCA_900321005.1_Rumen_uncultured_genome_RUG644_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG657	PRJEB21624	SAMEA104667103	370804	[GCA_900321045.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/045/GCA_900321045.1_Rumen_uncultured_genome_RUG657)	[GCA_900321045.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/045/GCA_900321045.1_Rumen_uncultured_genome_RUG657/GCA_900321045.1_Rumen_uncultured_genome_RUG657_genomic.fna.gz)		
uncultured Elusimicrobia bacterium RUG658	PRJEB21624	SAMEA104666743	699876	[GCA_900321055.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/055/GCA_900321055.1_Rumen_uncultured_genome_RUG658)	[GCA_900321055.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/055/GCA_900321055.1_Rumen_uncultured_genome_RUG658/GCA_900321055.1_Rumen_uncultured_genome_RUG658_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG659	PRJEB21624	SAMEA104666425	194843	[GCA_900321075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/075/GCA_900321075.1_Rumen_uncultured_genome_RUG659)	[GCA_900321075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/075/GCA_900321075.1_Rumen_uncultured_genome_RUG659/GCA_900321075.1_Rumen_uncultured_genome_RUG659_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG655	PRJEB21624	SAMEA104666671	172733	[GCA_900321145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/145/GCA_900321145.1_Rumen_uncultured_genome_RUG655)	[GCA_900321145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/145/GCA_900321145.1_Rumen_uncultured_genome_RUG655/GCA_900321145.1_Rumen_uncultured_genome_RUG655_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG667	PRJEB21624	SAMEA104666426	194843	[GCA_900321165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/165/GCA_900321165.1_Rumen_uncultured_genome_RUG667)	[GCA_900321165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/165/GCA_900321165.1_Rumen_uncultured_genome_RUG667/GCA_900321165.1_Rumen_uncultured_genome_RUG667_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG666	PRJEB21624	SAMEA104666675	172733	[GCA_900321185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/185/GCA_900321185.1_Rumen_uncultured_genome_RUG666)	[GCA_900321185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/185/GCA_900321185.1_Rumen_uncultured_genome_RUG666/GCA_900321185.1_Rumen_uncultured_genome_RUG666_genomic.fna.gz)		
uncultured Eubacterium sp. RUG671	PRJEB21624	SAMEA104666779	165185	[GCA_900321215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/215/GCA_900321215.1_Rumen_uncultured_genome_RUG671)	[GCA_900321215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/215/GCA_900321215.1_Rumen_uncultured_genome_RUG671/GCA_900321215.1_Rumen_uncultured_genome_RUG671_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG680	PRJEB21624	SAMEA104666682	172733	[GCA_900321265.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/265/GCA_900321265.1_Rumen_uncultured_genome_RUG680)	[GCA_900321265.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/265/GCA_900321265.1_Rumen_uncultured_genome_RUG680/GCA_900321265.1_Rumen_uncultured_genome_RUG680_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG677	PRJEB21624	SAMEA104666680	172733	[GCA_900321295.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/295/GCA_900321295.1_Rumen_uncultured_genome_RUG677)	[GCA_900321295.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/295/GCA_900321295.1_Rumen_uncultured_genome_RUG677/GCA_900321295.1_Rumen_uncultured_genome_RUG677_genomic.fna.gz)		
uncultured Prevotella sp. RUG685	PRJEB21624	SAMEA104666980	159272	[GCA_900321325.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/325/GCA_900321325.1_Rumen_uncultured_genome_RUG685)	[GCA_900321325.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/325/GCA_900321325.1_Rumen_uncultured_genome_RUG685/GCA_900321325.1_Rumen_uncultured_genome_RUG685_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG678	PRJEB21624	SAMEA104666681	172733	[GCA_900321335.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/335/GCA_900321335.1_Rumen_uncultured_genome_RUG678)	[GCA_900321335.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/335/GCA_900321335.1_Rumen_uncultured_genome_RUG678/GCA_900321335.1_Rumen_uncultured_genome_RUG678_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG692	PRJEB21624	SAMEA104666686	172733	[GCA_900321355.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/355/GCA_900321355.1_Rumen_uncultured_genome_RUG692)	[GCA_900321355.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/355/GCA_900321355.1_Rumen_uncultured_genome_RUG692/GCA_900321355.1_Rumen_uncultured_genome_RUG692_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG683	PRJEB21624	SAMEA104666684	172733	[GCA_900321365.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/365/GCA_900321365.1_Rumen_uncultured_genome_RUG683)	[GCA_900321365.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/365/GCA_900321365.1_Rumen_uncultured_genome_RUG683/GCA_900321365.1_Rumen_uncultured_genome_RUG683_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG684	PRJEB21624	SAMEA104666774	331630	[GCA_900321375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/375/GCA_900321375.1_Rumen_uncultured_genome_RUG684)	[GCA_900321375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/375/GCA_900321375.1_Rumen_uncultured_genome_RUG684/GCA_900321375.1_Rumen_uncultured_genome_RUG684_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG693	PRJEB21624	SAMEA104667107	370804	[GCA_900321425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/425/GCA_900321425.1_Rumen_uncultured_genome_RUG693)	[GCA_900321425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/425/GCA_900321425.1_Rumen_uncultured_genome_RUG693/GCA_900321425.1_Rumen_uncultured_genome_RUG693_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG687	PRJEB21624	SAMEA104666685	172733	[GCA_900321435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/435/GCA_900321435.1_Rumen_uncultured_genome_RUG687)	[GCA_900321435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/435/GCA_900321435.1_Rumen_uncultured_genome_RUG687/GCA_900321435.1_Rumen_uncultured_genome_RUG687_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG691	PRJEB21624	SAMEA104667106	370804	[GCA_900321475.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/475/GCA_900321475.1_Rumen_uncultured_genome_RUG691)	[GCA_900321475.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/475/GCA_900321475.1_Rumen_uncultured_genome_RUG691/GCA_900321475.1_Rumen_uncultured_genome_RUG691_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG698	PRJEB21624	SAMEA104666776	331630	[GCA_900321485.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/485/GCA_900321485.1_Rumen_uncultured_genome_RUG698)	[GCA_900321485.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/485/GCA_900321485.1_Rumen_uncultured_genome_RUG698/GCA_900321485.1_Rumen_uncultured_genome_RUG698_genomic.fna.gz)		
uncultured planctomycete RUG695	PRJEB21624	SAMEA104666922	120965	[GCA_900321495.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/495/GCA_900321495.1_Rumen_uncultured_genome_RUG695)	[GCA_900321495.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/495/GCA_900321495.1_Rumen_uncultured_genome_RUG695/GCA_900321495.1_Rumen_uncultured_genome_RUG695_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG694	PRJEB21624	SAMEA104666687	172733	[GCA_900321505.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/505/GCA_900321505.1_Rumen_uncultured_genome_RUG694)	[GCA_900321505.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/505/GCA_900321505.1_Rumen_uncultured_genome_RUG694/GCA_900321505.1_Rumen_uncultured_genome_RUG694_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG700	PRJEB21624	SAMEA104666688	172733	[GCA_900321515.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/515/GCA_900321515.1_Rumen_uncultured_genome_RUG700)	[GCA_900321515.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/515/GCA_900321515.1_Rumen_uncultured_genome_RUG700/GCA_900321515.1_Rumen_uncultured_genome_RUG700_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG696	PRJEB21624	SAMEA104666775	331630	[GCA_900321535.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/535/GCA_900321535.1_Rumen_uncultured_genome_RUG696)	[GCA_900321535.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/535/GCA_900321535.1_Rumen_uncultured_genome_RUG696/GCA_900321535.1_Rumen_uncultured_genome_RUG696_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG701	PRJEB21624	SAMEA104666689	172733	[GCA_900321565.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/565/GCA_900321565.1_Rumen_uncultured_genome_RUG701)	[GCA_900321565.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/565/GCA_900321565.1_Rumen_uncultured_genome_RUG701/GCA_900321565.1_Rumen_uncultured_genome_RUG701_genomic.fna.gz)		
uncultured Lentisphaerae bacterium RUG712	PRJEB21624	SAMEA104666876	278095	[GCA_900321575.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/575/GCA_900321575.1_Rumen_uncultured_genome_RUG712)	[GCA_900321575.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/575/GCA_900321575.1_Rumen_uncultured_genome_RUG712/GCA_900321575.1_Rumen_uncultured_genome_RUG712_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG713	PRJEB21624	SAMEA104667109	370804	[GCA_900321585.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/585/GCA_900321585.1_Rumen_uncultured_genome_RUG713)	[GCA_900321585.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/585/GCA_900321585.1_Rumen_uncultured_genome_RUG713/GCA_900321585.1_Rumen_uncultured_genome_RUG713_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG704	PRJEB21624	SAMEA104666691	172733	[GCA_900321595.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/595/GCA_900321595.1_Rumen_uncultured_genome_RUG704)	[GCA_900321595.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/595/GCA_900321595.1_Rumen_uncultured_genome_RUG704/GCA_900321595.1_Rumen_uncultured_genome_RUG704_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG709	PRJEB21624	SAMEA104666861	297314	[GCA_900321615.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/615/GCA_900321615.1_Rumen_uncultured_genome_RUG709)	[GCA_900321615.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/615/GCA_900321615.1_Rumen_uncultured_genome_RUG709/GCA_900321615.1_Rumen_uncultured_genome_RUG709_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG708	PRJEB21624	SAMEA104666694	172733	[GCA_900321625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/625/GCA_900321625.1_Rumen_uncultured_genome_RUG708)	[GCA_900321625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/625/GCA_900321625.1_Rumen_uncultured_genome_RUG708/GCA_900321625.1_Rumen_uncultured_genome_RUG708_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG705	PRJEB21624	SAMEA104666692	172733	[GCA_900321645.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/645/GCA_900321645.1_Rumen_uncultured_genome_RUG705)	[GCA_900321645.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/645/GCA_900321645.1_Rumen_uncultured_genome_RUG705/GCA_900321645.1_Rumen_uncultured_genome_RUG705_genomic.fna.gz)		
uncultured bacterium RUG728	PRJEB21624	SAMEA104666320	77133	[GCA_900321735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/735/GCA_900321735.1_Rumen_uncultured_genome_RUG728)	[GCA_900321735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/735/GCA_900321735.1_Rumen_uncultured_genome_RUG728/GCA_900321735.1_Rumen_uncultured_genome_RUG728_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG727	PRJEB21624	SAMEA104666699	172733	[GCA_900321795.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/795/GCA_900321795.1_Rumen_uncultured_genome_RUG727)	[GCA_900321795.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/795/GCA_900321795.1_Rumen_uncultured_genome_RUG727/GCA_900321795.1_Rumen_uncultured_genome_RUG727_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG734	PRJEB21624	SAMEA104666437	194843	[GCA_900321845.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/845/GCA_900321845.1_Rumen_uncultured_genome_RUG734)	[GCA_900321845.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/321/845/GCA_900321845.1_Rumen_uncultured_genome_RUG734/GCA_900321845.1_Rumen_uncultured_genome_RUG734_genomic.fna.gz)		
